zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster
59151383,242 W 5th St, South Boston,MA,2127,6,5.0,2481,1372885,5
90138744,346 Congress St UNIT 414, Boston,MA,2210,1,1.0,754,719216,4
59136628,24 Maryknoll St, Boston,MA,2126,4,3.0,1618,400455,3
2144478539,382 E 8th St # 1, Boston,MA,2127,2,3.0,1429,895448,4
2097905072,743 E 4th St APT 104, Boston,MA,2127,1,1.0,544,481344,3
59184404,615 Massachusetts Ave UNIT 2, Boston,MA,2118,3,2.0,1457,1029730,4
59211319,1 Sunapee Ln, Boston,MA,2132,3,3.0,2483,856494,4
2102586630,181 Essex St # 802, Boston,MA,2111,2,2.0,1027,869373,4
59121141,3 Castle Ct, Boston,MA,2128,3,3.0,1514,562838,3
59166361,58 Myrtle St APT 1, Boston,MA,2114,1,1.0,455,466528,3
71497287,55 Devon St APT 6, Dorchester,MA,2121,2,2.0,689,264677,2
2097921592,75-77 Maywood St, Boston,MA,2119,0,0.0,0,703557,4
2097921686,125 Grew Ave, Roslindale,MA,2131,3,2.5,1380,332117,2
59170604,280 Beacon St UNIT 65, Boston,MA,2116,2,2.0,1286,1351584,5
71546672,3 Avery St UNIT 503, Boston,MA,2111,1,2.0,966,703895,4
2097926331,1 Franklin St # 4702, Boston,MA,2110,3,5.0,3172,4222422,6
2097931746,225 Dorchester St UNIT 15, Boston,MA,2127,2,2.5,1534,953540,4
59101646,28 Park View St, Dorchester,MA,2121,10,6.0,3948,542460,3
2097928886,33 Middle St # 2, Boston,MA,2127,3,3.0,1850,894061,4
123848180,580 Washington St UNIT 1012, Boston,MA,2111,2,2.0,1166,1444293,5
59178900,416 Commonwealth Ave APT 103, Boston,MA,2215,4,4.0,2200,2319271,5
63530758,267 E St UNIT 3, South Boston,MA,2127,3,1.0,902,659865,4
59104715,9 Hamilton St, Dorchester,MA,2125,5,2.0,2800,484663,3
90141329,776 Boylston St UNIT E11F, Boston,MA,2199,2,2.0,1845,3417552,5
2115932107,80 Broad St, Boston,MA,2110,0,0.0,0,703557,4
2119008945,2038 Dorchester Ave, Dorchester Center,MA,2124,5,3.0,3014,1125207,4
63041567,55 Mozart St UNIT 3, Boston,MA,2130,1,1.0,628,367643,2
59112259,64 Thetford Ave, Dorchester Center,MA,2124,8,4.0,3595,580124,3
2097950864,227 Brooks St # 2, East Boston,MA,2128,2,1.0,864,310084,2
59135129,255 Moss Hill Rd, Boston,MA,2130,3,3.0,2800,1220709,4
2097957977,1048 Saratoga St, Boston,MA,2128,7,3.0,3300,970977,4
102987878,400 Stuart St UNIT 17G, Boston,MA,2116,1,1.0,711,1082137,4
2097963712,80 Broad St PH 1403, Boston,MA,2110,2,2.0,1541,2040177,5
59151084,504 E Broadway, South Boston,MA,2127,4,3.0,3100,1332519,5
113390093,539 E 7th St UNIT 3, South Boston,MA,2127,3,2.0,1036,625206,4
2097972744,81 Beacon St # 2, Boston,MA,2108,4,3.5,3100,4146457,6
59133390,15 Cornwall St, Boston,MA,2130,5,3.0,2500,811870,4
59113534,152 Harvard St, Dorchester Center,MA,2124,8,3.0,4109,691159,4
2097975101,5 Gem Ave # 1, Boston,MA,2135,3,3.0,1501,861422,4
2097975105,3 Gem Ave # 1, Boston,MA,2135,3,3.0,1502,861773,4
59158564,30 Pheasant St, Boston,MA,2132,3,1.0,864,439399,3
2097975903,101 Baxter St # 05, Boston,MA,2127,2,2.0,1219,631721,4
59090976,43-45 S Waverly St, Roxbury,MA,2119,6,6.0,4677,1102241,4
59139249,23 Duke St, Boston,MA,2126,4,2.0,2200,435675,3
81856251,29 Gibson St APT 2L, Dorchester,MA,2122,1,1.0,726,321113,2
81856358,29 Gibson St APT 3R, Dorchester,MA,2122,1,1.0,726,321113,2
59106538,41 Norton St, Dorchester,MA,2125,9,3.0,3834,652355,4
2099063403,130 Delhi St, Mattapan,MA,2126,2,1.0,0,277122,2
59145517,5 Littledale St, Boston,MA,2131,3,2.0,1810,617293,3
71490007,882-884 E Broadway UNIT 1, Boston,MA,2127,2,2.5,1420,842668,4
2097981426,542 Dorchester Ave # 203, Boston,MA,2127,2,2.0,1100,643997,4
2097981874,234 Paris St, Boston,MA,2128,7,3.0,3075,763100,4
59127272,286 Fairmount Ave, Boston,MA,2136,3,2.0,1323,479243,3
2097982058,331 W 4th St # 0, Boston,MA,2127,3,3.0,1800,786887,4
102987673,334 Medford St UNIT 1, Charlestown,MA,2129,2,1.0,823,493184,3
59114109,8 Westcott St, Dorchester Center,MA,2124,7,2.0,2040,420800,3
2097983467,2 Tremont St # 4, Brighton,MA,2135,3,2.5,0,682695,4
2097983476,426 Marlborough St APT 6, Boston,MA,2115,7,6.0,3009,1970946,5
2097983814,99 D St, Boston,MA,2127,4,3.0,1960,1406677,5
2097984537,385 Hyde Park Ave, Roslindale,MA,2131,3,3.0,1466,423480,3
2097985373,57 Copeland St # 2, Boston,MA,2119,3,2.0,1091,425698,3
123845313,580 Washington St UNIT 1110, Boston,MA,2111,2,2.0,1308,1641492,5
2137909132,1411 Washington St APT 18, Boston,MA,2118,2,1.0,823,753912,4
59149485,11 Frederick St, Boston,MA,2127,1,1.0,753,551367,3
71546164,120 Mountfort St APT 204, Boston,MA,2215,2,2.0,1033,960971,4
67715698,165 Tremont St UNIT 503, Boston,MA,2111,2,2.0,1505,1976542,5
61319788,1 Avery St APT 30B, Boston,MA,2111,3,4.5,2667,4084718,6
59105402,5 Payson Ave, Dorchester,MA,2125,4,1.0,1499,307747,2
59121148,45 Lamson St, Boston,MA,2128,3,3.0,1444,645450,4
2097991994,1 Franklin St # 3810, Boston,MA,2110,2,3.0,1745,1933749,5
59187655,40 Mount Pleasant Ave, Roxbury,MA,2119,6,2.0,2462,546589,3
59152108,309 Emerson St APT 10, Boston,MA,2127,1,1.0,666,465209,3
59131362,44 Creighton St, Boston,MA,2130,3,2.0,1500,730610,4
59112956,34 Shepton St, Dorchester Center,MA,2124,6,2.0,1860,470448,3
2098001908,177 Commonwealth Ave, Boston,MA,2116,2,1.0,1100,1077077,4
2098003486,87 Forbes St, Boston,MA,2130,0,0.0,0,703557,4
59118087,14 Avondale St, Dorchester Center,MA,2124,3,2.0,1768,436015,3
87793944,5 Sutton St APT 2B, Boston,MA,2126,3,1.0,835,236990,2
2098005823,242 W 5th St # 03, Boston,MA,2127,2,2.0,834,656779,4
2098005868,242 W 5th St # 2, Boston,MA,2127,2,2.0,750,657864,4
2098005952,242 W 5th St # 1, Boston,MA,2127,2,1.0,731,601993,3
59140805,64 Poydras St, Hyde Park,MA,2136,3,2.0,1200,396339,3
2098007440,0 Poydras St, Boston,MA,2136,0,0.0,0,703557,4
59097173,97 Langley Rd, Boston,MA,2135,3,3.0,1469,689370,4
59176772,160 Commonwealth Ave APT 520, Boston,MA,2116,1,1.0,698,671740,4
59138020,117 Babson St, Boston,MA,2126,3,2.0,1647,354770,2
59123178,221 Paris St, Boston,MA,2128,3,1.0,934,339033,2
59158667,24 Vershire St, Boston,MA,2132,3,2.0,1359,408869,3
2098050836,45 Constellation Wharf # 45, Boston,MA,2129,3,4.0,2756,1929731,5
59124367,284 Princeton St, Boston,MA,2128,2,2.0,1025,401218,3
59212118,210 Lincoln St APT 203, Boston,MA,2111,1,2.0,1402,860272,4
59110608,42 Deckard St, Dorchester,MA,2121,8,3.0,4539,596554,3
59158995,48 Heron St, Boston,MA,2132,4,3.0,2064,850037,4
113389634,404 W 2nd St UNIT 4, South Boston,MA,2127,0,0.0,0,654772,4
87793663,76 Commonwealth Ave UNIT A, Boston,MA,2116,0,0.0,0,703557,4
59126231,135 Windham Rd, Boston,MA,2136,3,2.0,1275,413765,3
59105108,547 Talbot Ave, Dorchester Center,MA,2124,5,3.0,2251,742945,4
59096689,36 Bellamy St, Boston,MA,2135,3,2.0,1715,668648,4
59110503,5 Claridge Ter, Dorchester Center,MA,2124,6,3.0,2653,512890,3
59115699,78 Hutchings St, Dorchester,MA,2121,7,3.5,4241,628459,4
59186014,37 Clifford St, Roxbury,MA,2119,8,4.0,4007,887515,4
67412716,12 Sunset Hill Path UNIT 2, West Roxbury,MA,2132,3,1.0,1136,457202,3
59183409,165 W Newton St, Boston,MA,2118,4,3.0,3673,3792597,6
102987528,45 Province St APT 2307, Boston,MA,2108,2,2.0,966,1501530,5
59096269,30 Brackett St, Boston,MA,2135,6,3.0,3780,1032249,4
61320050,9 Arlington St APT 2, Boston,MA,2116,3,3.0,2770,4086995,6
59102888,21 Ferndale St UNIT 2B, Dorchester Center,MA,2124,2,1.0,941,218229,1
67097740,56 Cedar St # 2, Boston,MA,2126,3,1.0,875,224699,2
2098094125,1 Melbourne St APT 8, Boston,MA,2124,2,1.0,604,203857,1
81854196,68 Norfolk St UNIT 2, Dorchester Center,MA,2124,3,1.0,1035,229743,2
2107638439,42 Winthrop St # 1, Boston,MA,2129,3,3.0,1710,1248684,4
59121826,456 Meridian St, Boston,MA,2128,8,2.0,2996,604799,3
59157667,914 Vfw Pkwy, Boston,MA,2132,4,2.0,2300,827688,4
123851330,45 Senator Bolling Cir, Dorchester Center,MA,2124,4,4.0,2495,599724,3
2098106473,914 Vfw Pkwy, West Roxbury,MA,2132,4,2.0,2400,808333,4
59122245,12 Ashley St, Boston,MA,2128,3,2.0,1132,542828,3
2098108734,2038 Dorchester Ave # 1, Boston,MA,2124,3,2.0,1600,528394,3
2098108778,185 Massachusetts Ave APT 803, Boston,MA,2115,2,2.0,1220,1197428,4
2098108788,14 Constellation Wharf UNIT 14, Boston,MA,2129,2,3.5,2516,1697899,5
3863540,300 N State St APT 4209, Chicago,IL,60610,1,1.0,725,267646,2
101354109,2724 W 16th St, Chicago,IL,60608,5,3.0,0,703557,4
4122701,9339 S Green St, Chicago,IL,60620,5,2.0,1450,110448,0
60269110,309 N Union Ave UNIT A, Chicago,IL,60661,3,3.0,2500,767505,4
65557300,4600 N Cumberland Ave UNIT 102, Chicago,IL,60656,1,1.0,700,90422,0
2097544145,3023 W 21st Pl # BRICK, Chicago,IL,60623,4,2.0,3000,703557,4
3731412,1930 W George St, Chicago,IL,60657,2,2.0,1181,628111,4
80834033,2319 N Leavitt St APT 3, Chicago,IL,60647,3,2.0,1600,482282,3
3953713,3352 W 66th Pl, Chicago,IL,60629,3,2.0,1596,84338,0
2141835668,8138 S Exchange Ave, Chicago,IL,60617,6,2.0,0,170119,1
3951640,6727 S Karlov Ave, Chicago,IL,60629,3,1.0,893,175389,1
3844266,1300 N Astor St APT 10B, Chicago,IL,60610,1,1.0,750,183170,1
3678170,2815 N New England Ave, Chicago,IL,60634,4,3.0,0,245138,2
2105990907,3559 S Rockwell St, Chicago,IL,60632,10,4.0,0,703557,4
2097544677,4524 N Central Park Ave, Chicago,IL,60625,11,5.0,0,703557,4
2097544810,6102 S Kimbark Ave # 3, Chicago,IL,60637,1,1.0,900,703557,4
4170438,10633 S Avenue L, Chicago,IL,60617,4,2.0,812,100488,0
3711804,1325 W Addison St APT 1A, Chicago,IL,60613,2,1.0,950,234202,2
3946756,7011 W 63rd St, Chicago,IL,60638,6,3.0,2713,366174,2
3691112,6121 N Sheridan Rd APT 2G, Chicago,IL,60660,2,2.0,1200,219593,1
2134180041,1715 W Schubert Ave, Chicago,IL,60614,5,5.0,3362,1443798,5
121070306,5548 S Oak Park Ave, Chicago,IL,60638,3,2.0,1124,208548,1
2101953652,3823 W Maypole Ave, Chicago,IL,60624,0,0.0,0,703557,4
2099237581,1428 S Hamlin Ave, Chicago,IL,60623,6,2.0,0,194418,1
2101975804,4025 W Lake St, Chicago,IL,60624,0,0.0,0,703557,4
2101953764,3862 W West End Ave, Chicago,IL,60624,0,0.0,0,703557,4
2101953653,3816 W Maypole Ave, Chicago,IL,60624,0,0.0,0,703557,4
2101975806,4043 W Lake St, Chicago,IL,60624,0,0.0,0,703557,4
2101981127,1357 S Keeler Ave, Chicago,IL,60623,0,0.0,0,703557,4
2101981125,1352 S Keeler Ave, Chicago,IL,60623,0,0.0,0,703557,4
2101953649,3832 W Maypole Ave, Chicago,IL,60624,0,0.0,0,703557,4
3980671,4536 S Vincennes Ave, Chicago,IL,60653,2,1.0,2641,232238,2
2101980986,130 N Kilbourn Ave, Chicago,IL,60624,0,0.0,0,703557,4
2101975807,4056 W Carroll Ave, Chicago,IL,60624,0,0.0,0,703557,4
2117041857,1360 N Sandburg Ter APT 909C, Chicago,IL,60610,0,1.0,525,192508,1
2101981123,1421 S Keeler Ave, Chicago,IL,60623,0,0.0,0,703557,4
80825806,474 N Lake Shore Dr APT 4703, Chicago,IL,60611,1,1.0,800,313094,2
2101981126,1414 S Keeler Ave, Chicago,IL,60623,0,0.0,0,703557,4
2101975803,4045 W Lake St, Chicago,IL,60624,0,0.0,0,703557,4
3809876,4041 W Lake St, Chicago,IL,60624,0,0.0,0,703557,4
2101975920,204 N Pulaski Rd, Chicago,IL,60624,0,0.0,0,703557,4
3810498,3814 W West End Ave, Chicago,IL,60624,0,0.0,0,703557,4
3824702,1800 S Komensky Ave, Chicago,IL,60623,4,2.0,1200,125355,1
2101975857,4019 W Lake St, Chicago,IL,60624,0,0.0,0,703557,4
2101953519,3842 W Maypole Ave, Chicago,IL,60624,0,0.0,0,703557,4
2101953515,272 N Hamlin Blvd, Chicago,IL,60624,0,0.0,0,703557,4
2101953518,270 N Hamlin Blvd, Chicago,IL,60624,0,0.0,0,703557,4
3844108,1 E Schiller St APT 21D, Chicago,IL,60610,3,3.0,2400,623516,4
2101975921,4058 W Washington Blvd, Chicago,IL,60624,0,0.0,0,703557,4
4133603,9818 S King Dr, Chicago,IL,60628,4,2.0,1048,172877,1
63699331,510 W Erie St APT 2201, Chicago,IL,60654,3,3.0,2080,700434,4
2101953764,3862 W West End Ave, Chicago,IL,60624,0,0.0,0,703557,4
2097545346,2307 W Ainslie St # 2, Chicago,IL,60625,1,1.0,900,703557,4
80812967,920 W Ainslie St APT 2S, Chicago,IL,60640,1,1.0,800,169064,1
80843937,3530 N Reta Ave # G, Chicago,IL,60657,2,2.0,1250,373819,3
65560173,655 W Irving Park Rd APT 2117, Chicago,IL,60613,1,1.0,840,207206,1
3625665,6061 N Marmora Ave, Chicago,IL,60646,5,3.0,2825,375484,3
61481420,4920 N Marine Dr # S407, Chicago,IL,60640,1,1.0,800,110973,0
3705820,927 W Lawrence Ave # H, Chicago,IL,60640,2,2.0,1050,271514,2
3601528,3043 N Oriole Ave, Chicago,IL,60707,4,3.0,2214,405626,3
3596670,3301 N Page Ave, Chicago,IL,60634,4,2.0,0,229572,2
113964790,2221 W Belmont Ave UNIT 402, Chicago,IL,60618,2,2.0,0,424213,3
3705752,4748 N Kenmore Ave # 1N, Chicago,IL,60640,3,3.0,2400,390018,3
3621525,6311 N Cicero Ave, Chicago,IL,60646,2,2.0,0,231416,2
3939094,6049 S Kolmar Ave, Chicago,IL,60629,0,0.0,0,145387,1
3718104,735 W Roscoe St APT 1W, Chicago,IL,60657,3,3.0,2600,591246,3
4153574,11520 S Wallace St, Chicago,IL,60628,3,2.0,981,122241,0
2143340572,7436 S Eberhart Ave, Chicago,IL,60619,6,0.0,0,155329,1
3976562,3250 W 84th St, Chicago,IL,60652,3,2.0,928,165409,1
2120804015,6056 N Claremont Ave APT 1N, Chicago,IL,60659,3,3.0,1650,270789,2
4020800,8105 S Woodlawn Ave, Chicago,IL,60619,3,1.0,1200,123800,1
3684018,1752 N Melvina Ave, Chicago,IL,60639,4,3.0,3000,190872,1
2097547743,800 N Michigan Ave # 60PHN, Chicago,IL,60611,2,3.0,4000,703557,4
4017979,8009 S State St, Chicago,IL,60619,5,2.0,1500,187445,1
70423120,4736 S Union Ave, Chicago,IL,60609,4,3.0,1250,213366,1
65545002,1217 N Hoyne Ave STE E, Chicago,IL,60622,3,3.0,2273,695257,4
2099934864,The Bridgeport Plan, Lexington Place 3 Chicago,IL,60609,4,2.5,3639,661229,4
2097548326,3356 N Marshfield Ave # 3, Chicago,IL,60657,3,2.0,0,703557,4
2097548608,3723 N Octavia Ave, Chicago,IL,60634,3,2.0,0,703557,4
3662592,5231 W Berenice Ave, Chicago,IL,60641,3,2.0,1509,273198,2
87712471,3560 W Palmer St APT 1B, Chicago,IL,60647,2,1.0,0,75384,0
60201813,2451 N Clybourn Ave APT 15, Chicago,IL,60614,2,2.0,1600,405820,3
54534751,1542 W George St # A, Chicago,IL,60657,3,2.0,2600,551084,3
4012554,8123 S Claremont Ave, Chicago,IL,60620,5,3.0,1207,168967,1
80623631,2222 W Belmont Ave UNIT 304, Chicago,IL,60618,3,2.0,1800,508142,3
2113499549,2249 W Erie St, Chicago,IL,60612,4,3.0,3000,1077853,4
3705756,4748 N Kenmore Ave # 3N, Chicago,IL,60640,3,2.0,0,302270,2
4145876,10300 S Leavitt St, Chicago,IL,60643,5,4.0,2630,504078,3
3846918,100 E Bellevue Pl APT 5C, Chicago,IL,60611,2,2.0,1400,480555,3
113963594,5926 W Leland Ave, Chicago,IL,60630,4,3.0,1368,353067,2
2097550350,20 N State St APT 703, Chicago,IL,60602,1,1.0,760,703557,4
2134365161,10024 S Avenue M, Chicago,IL,60617,8,4.0,1600,194349,1
3940958,5700 S Austin Ave, Chicago,IL,60638,3,1.0,1040,261849,2
4164050,12916 S Green St, Chicago,IL,60643,0,0.0,0,116495,0
4116439,709 E 89th Pl, Chicago,IL,60619,3,1.0,1408,129842,1
3913544,4007 S Rockwell St, Chicago,IL,60632,0,2.5,1641,227844,2
2121021178,39 N Lotus Ave, Chicago,IL,60644,0,4.0,7029,429057,3
3947092,6929 W 64th St, Chicago,IL,60638,3,1.0,1152,200510,1
4159234,12512 S Harvard Ave, Chicago,IL,60628,3,1.0,1126,84978,0
2097550427,4855 W Roscoe St 2 # 2, Chicago,IL,60641,0,0.0,0,703557,4
2141284449,1951 N Monticello Ave UNIT 1, Chicago,IL,60647,2,0.0,0,308058,2
113959181,2454 W Eastwood Ave # 3, Chicago,IL,60625,0,0.0,0,235837,2
3956453,6952 S Maplewood Ave, Chicago,IL,60629,0,1.0,1072,160781,1
3956453,6952 S Maplewood Ave, Chicago,IL,60629,0,1.0,1072,160781,1
4142529,10900 S Wallace St, Chicago,IL,60628,3,2.0,1673,120901,0
2097550606,1250 N La Salle Dr APT 1311, Chicago,IL,60610,1,1.0,735,703557,4
113955637,1122 W Catalpa Ave APT 515, Chicago,IL,60640,2,2.0,1054,223679,2
3957224,7336 S California Ave, Chicago,IL,60629,4,3.0,2084,171692,1
101336488,3033 N Sheridan Rd APT 802, Chicago,IL,60657,1,1.0,500,192481,1
3543084,2949 W Jerome St, Chicago,IL,60645,5,4.0,1950,377540,3
62013898,800 S Wells St APT 716, Chicago,IL,60607,0,1.0,617,105358,0
113499513,728 N Ada St APT 1, Chicago,IL,60642,3,3.0,0,746192,4
3796766,5417 W Haddon Ave, Chicago,IL,60651,5,2.0,1706,176509,1
3985296,4906 S Blackstone Ave APT C, Chicago,IL,60615,3,2.0,1500,206242,1
60200364,4647 N Drake Ave APT 3S, Chicago,IL,60625,2,2.0,1400,225187,2
3870276,155 N Harbor Dr APT 2408, Chicago,IL,60601,2,2.0,1400,524671,3
2097551800,7022 S Artesian Ave, Chicago,IL,60629,4,2.0,0,703557,4
3877612,2819 S Union Ave, Chicago,IL,60616,3,3.0,3000,577022,3
3725736,2626 N Lakeview Ave APT 2111, Chicago,IL,60614,1,1.0,723,214250,1
3632104,5126 N Neenah Ave, Chicago,IL,60656,2,2.0,1450,299624,2
2120304640,3926 W Byron St, Chicago,IL,60618,4,2.0,2050,703557,4
2097553024,8701 W Foster Ave UNIT 207, Chicago,IL,60656,2,2.0,0,703557,4
65559251,1447 W Warner Ave APT 2W, Chicago,IL,60613,2,1.0,0,292016,2
89968537,5222 S Michigan Ave UNIT 3, Chicago,IL,60615,3,2.0,1400,174620,1
2097553200,3645 N Damen Ave # 3, Chicago,IL,60618,3,2.0,1500,703557,4
2120885710,3645 N Damen Ave # 1, Chicago,IL,60618,4,4.0,3000,703557,4
3864095,300 N State St APT 5918, Chicago,IL,60610,1,1.0,725,273746,2
2097553419,2645 N Dayton St, Chicago,IL,60614,4,3.0,0,703557,4
2097553418,1956 W Barry Ave, Chicago,IL,60657,4,4.0,2800,703557,4
87707202,2501 W Touhy Ave APT 403, Chicago,IL,60645,1,1.0,800,87308,0
2101207080,1352 N Bell Ave, Chicago,IL,60622,5,6.0,4200,703557,4
3993461,5616 S Wolcott Ave, Chicago,IL,60636,2,1.0,1104,99785,0
118608126,60 E Monroe St UNIT 6203, Chicago,IL,60603,2,3.0,1999,935229,4
118608127,60 E Monroe St UNIT 6204, Chicago,IL,60603,2,3.0,1822,905097,4
3724803,2718 N Pine Grove Ave, Chicago,IL,60614,5,8.0,5800,1441664,5
2097554157,4209 W School St, Chicago,IL,60641,5,2.0,0,703557,4
4022871,8211 S Cornell Ave, Chicago,IL,60617,5,2.0,2542,195786,1
3939793,6043 S Kildare Ave, Chicago,IL,60629,3,2.0,2563,174021,1
2097554900,10154 S Avenue L, Chicago,IL,60617,6,2.0,0,703557,4
2103168754,1855 S Troy St, Chicago,IL,60623,0,0.0,0,194206,1
2097554904,4900 S Washington Park Ct, Chicago,IL,60615,4,3.0,3200,703557,4
3712185,1441 W Melrose St, Chicago,IL,60657,5,6.0,0,2143184,5
3674218,5108 W Drummond Pl, Chicago,IL,60639,6,2.0,2000,248221,2
63696829,2642 W Washington Blvd, Chicago,IL,60612,3,2.0,1525,167282,1
89933998,50 E Chestnut St APT 1401, Chicago,IL,60611,3,4.0,3904,3529606,5
89934066,901 W Madison St UNIT 416, Chicago,IL,60607,2,2.0,850,404566,3
101285813,1457 N Artesian Ave # 1, Chicago,IL,60622,3,3.0,2200,336461,2
80826741,2300 N Commonwealth Ave APT 3D, Chicago,IL,60614,1,1.0,800,257628,2
89957269,2501 W Bryn Mawr Ave APT 406, Chicago,IL,60659,2,1.0,0,115745,0
3794280,944 N Ridgeway Ave, Chicago,IL,60651,3,2.0,950,209803,1
2097555822,5490 S South Shr # 8S, Chicago,IL,60615,6,4.0,5500,703557,4
3543841,3123 W Jarlath St, Chicago,IL,60645,5,4.0,2184,410160,3
101219831,401 N Wabash Ave UNIT 44J, Chicago,IL,60611,1,2.0,1475,822382,4
89894732,2649 W Haddon Ave APT 1N, Chicago,IL,60622,1,1.0,0,257224,2
101219831,401 N Wabash Ave UNIT 44J, Chicago,IL,60611,1,2.0,1475,822382,4
2097556106,4014 N Sacramento Ave, Chicago,IL,60618,6,4.0,0,703557,4
2097556107,3503 W Mclean Ave, Chicago,IL,60647,4,4.0,0,703557,4
3706500,4229 N Kenmore Ave APT 2S, Chicago,IL,60613,3,2.0,1550,466054,3
3706536,4125 N Kenmore Ave APT 1S, Chicago,IL,60613,2,2.0,1430,361973,2
3720781,2828 N Burling St APT 202, Chicago,IL,60657,1,2.0,900,226279,2
70461324,600 W Drummond Pl APT 312, Chicago,IL,60614,3,3.0,2100,660549,4
2097556112,1400 E Hyde Park Blvd # 403, Chicago,IL,60615,4,3.0,2390,703557,4
2097556110,1515 N Astor St # 21BC, Chicago,IL,60610,4,4.0,3000,703557,4
3843057,1555 N Astor St APT 9W, Chicago,IL,60610,3,3.0,2500,864468,4
63704536,1319 S Indiana Ave, Chicago,IL,60605,3,3.0,2400,917382,4
87692319,1305 S Michigan Ave APT 1307, Chicago,IL,60605,2,2.0,0,341385,2
87704057,1111 W 14th Pl UNIT 221, Chicago,IL,60608,1,1.0,650,94751,0
87719034,1400 N Lake Shore Dr APT 17S, Chicago,IL,60610,0,1.0,450,135565,1
2097556111,1427 W Balmoral Ave, Chicago,IL,60640,3,3.0,2670,703557,4
2097556109,1741 N Winnebago Ave, Chicago,IL,60647,3,4.0,2670,703557,4
89878944,1725 N Western Ave APT 4, Chicago,IL,60647,2,2.0,1560,388245,3
3659728,5928 W Berenice Ave, Chicago,IL,60634,4,4.0,3600,210428,1
4005037,7109 S Saint Lawrence Ave, Chicago,IL,60619,4,3.0,1008,121132,0
3916206,4542 S Leclaire Ave, Chicago,IL,60638,3,2.0,1300,193818,1
2097556849,426 W Barry West Ave # 303, Chicago,IL,60657,0,1.0,0,703557,4
4158336,450 W 126th Pl, Chicago,IL,60628,5,3.0,1800,119046,0
4078417,10430 S Whipple St, Chicago,IL,60655,3,2.0,1056,227474,2
3995269,6453 S Damen Ave, Chicago,IL,60636,0,0.0,0,84824,0
4133014,9547 S Michigan Ave, Chicago,IL,60628,4,2.0,1254,178092,1
3824383,1351 S Tripp Ave, Chicago,IL,60623,3,2.0,924,140057,1
4133014,9547 S Michigan Ave, Chicago,IL,60628,4,2.0,1254,178092,1
3824383,1351 S Tripp Ave, Chicago,IL,60623,3,2.0,924,140057,1
80821608,2638 W Potomac Ave # 2W, Chicago,IL,60622,3,2.0,1200,315959,2
3926586,5214 S Kilpatrick Ave, Chicago,IL,60632,5,3.0,1200,167978,1
3702139,4900 N Marine Dr APT 510, Chicago,IL,60640,2,1.0,0,155665,1
3618333,6075 N Kedzie Ave, Chicago,IL,60659,3,2.0,975,340544,2
2137800684,1918 W Cuyler Ave, Chicago,IL,60613,6,3.0,2800,703557,4
2097556996,6561 W School St APT 301, Chicago,IL,60634,2,2.0,1250,703557,4
3622403,6252 N Kildare Ave, Chicago,IL,60646,5,4.0,3800,770903,4
3720225,426 W Barry Ave APT 303, Chicago,IL,60657,0,1.0,0,154054,1
3677014,2509 N Mason Ave, Chicago,IL,60639,3,2.0,1485,208638,1
3854491,70 W Burton Pl APT 1003, Chicago,IL,60610,1,1.0,745,212982,1
3987992,5201 S Cornell Ave APT 4E, Chicago,IL,60615,3,2.0,0,148836,1
4145051,1116 W 107th Pl, Chicago,IL,60643,4,3.0,1300,135582,1
3691253,6101 N Sheridan Rd APT 6D, Chicago,IL,60660,2,2.0,1800,254820,2
3644625,4436 N Springfield Ave, Chicago,IL,60625,3,3.0,1600,368653,3
80821797,1250 S Michigan Ave APT 1904, Chicago,IL,60605,1,1.0,854,283608,2
4077853,10027 S Campbell Ave, Chicago,IL,60655,3,2.0,1252,256588,2
3513018,6490 N Northwest Hwy APT 2E, Chicago,IL,60631,1,1.0,820,109087,0
2132725893,5126 W Fulton St, Chicago,IL,60644,5,2.0,0,703557,4
2097557741,4800 S Chicago Beach Dr # 0000, Chicago,IL,60615,1,1.0,730,703557,4
2141763377,2009 W Race Ave, Chicago,IL,60612,5,3.0,2248,703557,4
4156077,12159 S State St, Chicago,IL,60628,5,2.0,1850,82216,0
2104582547,2450 N Lowell Ave, Chicago,IL,60639,6,3.0,0,314273,2
2097558376,2808 S Sawyer Ave # HOME, Chicago,IL,60623,4,3.0,3000,703557,4
2097558389,4 E Elm St # 15B, Chicago,IL,60611,3,4.0,3516,703557,4
3868759,360 E Randolph St APT 608, Chicago,IL,60601,2,2.0,1550,606912,3
89924322,3124 N Leavitt St, Chicago,IL,60618,6,5.0,6600,1931290,5
3919128,5206 S Newland Ave, Chicago,IL,60638,3,2.0,1000,244488,2
3913487,2502 W 40th St, Chicago,IL,60632,3,2.0,1050,140867,1
3855267,1555 N Dearborn Pkwy # 18B, Chicago,IL,60610,0,1.0,0,189440,1
80624730,1754 N Wilmot Ave, Chicago,IL,60647,5,4.0,4000,1021914,4
62012848,512 N Mcclurg Ct APT 2707, Chicago,IL,60611,2,2.0,1405,517718,3
2097559619,527 E 42nd Pl, Chicago,IL,60653,0,0.0,0,703557,4
